MovieId,Box_office,Director,Country,imdbID,Poster,Metascore,Language,Writer,imdbVotes,Runtime,Response,Title,Genre,Type,Actors,Awards,imdbRating,Rated,Released,image_file,Musical,Family,Reality-TV,Western,Comedy,Mystery,Music,Fantasy,News,Adventure,Documentary,Crime,Horror,Romance,Sci-Fi,Sport,Animation,Biography,War,History,Action,Short,Thriller,Drama,2000,1990,2010,1980,NOT RATED,G,Not Rated,PASSED,UNRATED,TV-G,AO,N/A,TV-14,R,TV-MA,PG,X,PG-13,NC-17,M/PG,TV-PG
32,"77,679,638",Martin Scorsese,"USA, Italy",tt0217505,"https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_UY98_CR0,0,67,98_AL_.jpg",72,"English, Irish, Chinese, Latin","Jay Cocks (story), Jay Cocks (screenplay), Steven Zaillian (screenplay), Kenneth Lonergan (screenplay)","304,336",167 min,TRUE,Gangs of New York,"Crime, Drama, History",movie,"Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz, Jim Broadbent",Nominated for 10 Oscars. Another 45 wins & 102 nominations.,7.5,R,20-Dec-02,data/Movie_Poster_Dataset/2002/tt0217505.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,null,Tim Story,USA,tt0303714,"https://m.media-amazon.com/images/M/MV5BNGVjNWI4ZGUtNzE0MS00YTJmLWE0ZDctN2ZiYTk2YmI3NTYyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",66,English,"Mark Brown (story), Mark Brown (screenplay), Don D. Scott (screenplay), Marshall Todd (screenplay)","20,764",102 min,TRUE,Barbershop,"Comedy, Drama",movie,"Ice Cube, Anthony Anderson, Cedric the Entertainer, Sean Patrick Thomas",1 win & 17 nominations.,6.3,PG-13,13-Sep-02,data/Movie_Poster_Dataset/2002/tt0303714.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,"1,173,179",John Lee Hancock,USA,tt0265662,"https://m.media-amazon.com/images/M/MV5BOTA5NDZlZGUtMjAxOS00YTRkLTkwYmMtYWQ0NWEwZDZiNjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",72,English,Mike Rich,"25,673",127 min,TRUE,The Rookie,"Drama, Family, Sport",movie,"Dennis Quaid, Rachel Griffiths, Jay Hernandez, Beth Grant",5 wins & 4 nominations.,7,G,29-Mar-02,data/Movie_Poster_Dataset/2002/tt0265662.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"128,531","Kelly Asbury, Lorna Cook",USA,tt0166813,"https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg",52,English,John Fusco (screenplay),"42,199",83 min,TRUE,Spirit: Stallion of the Cimarron,"Animation, Adventure, Family",movie,"Matt Damon, James Cromwell, Daniel Studi, Chopper Bernet",Nominated for 1 Oscar. Another 8 wins & 19 nominations.,7,G,24-May-02,data/Movie_Poster_Dataset/2002/tt0166813.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"2,606,250",Nick Cassavetes,USA,tt0251160,"https://m.media-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_UX67_CR0,0,67,98_AL_.jpg",30,"English, Spanish",James Kearns,"96,383",116 min,TRUE,John Q,"Crime, Drama, Thriller",movie,"Gabriela Oltean, Denzel Washington, Kimberly Elise, Ron Annabelle",2 wins & 8 nominations.,7,PG-13,15-Feb-02,data/Movie_Poster_Dataset/2002/tt0251160.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,"199,958",Callie Khouri,USA,tt0279778,"https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_UX67_CR0,0,67,98_AL_.jpg",48,English,"Rebecca Wells (novels), Mark Andrus (adaptation), Callie Khouri (screenplay)","15,012",116 min,TRUE,Divine Secrets of the Ya-Ya Sisterhood,Drama,movie,"Sandra Bullock, Ellen Burstyn, Fionnula Flanagan, James Garner",3 nominations.,5.9,PG-13,7-Jun-02,data/Movie_Poster_Dataset/2002/tt0279778.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,"4,663,332",Christopher Nolan,"USA, Canada",tt0278504,"https://m.media-amazon.com/images/M/MV5BOWRiZDIxZjktMTA1NC00MDQ2LWEzMjUtMTliZmY3NjQ3ODJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR2,0,67,98_AL_.jpg",78,English,"Hillary Seitz (screenplay), Nikolaj Frobenius, Erik Skjoldbjærg","212,725",118 min,TRUE,Insomnia,"Drama, Mystery, Thriller",movie,"Al Pacino, Martin Donovan, Oliver 'Ole' Zemen, Hilary Swank",1 win & 10 nominations.,7.2,R,24-May-02,data/Movie_Poster_Dataset/2002/tt0278504.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,"1,538,066",Roger Michell,USA,tt0264472,"https://m.media-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",69,English,"Chap Taylor (story), Chap Taylor (screenplay), Michael Tolkin (screenplay)","56,304",98 min,TRUE,Changing Lanes,"Drama, Thriller",movie,"Ben Affleck, Samuel L. Jackson, Kim Staunton, Toni Collette",7 nominations.,6.5,R,12-Apr-02,data/Movie_Poster_Dataset/2002/tt0264472.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,"787,649",Alexander Payne,USA,tt0257360,"https://m.media-amazon.com/images/M/MV5BZjA0MTM4MTQtNzY5MC00NzY3LWI1ZTgtYzcxMjkyMzU4MDZiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",85,English,"Louis Begley (novel), Alexander Payne (screenplay), Jim Taylor (screenplay)","106,181",125 min,TRUE,About Schmidt,"Comedy, Drama",movie,"Jack Nicholson, Kathy Bates, Hope Davis, Dermot Mulroney",Nominated for 2 Oscars. Another 24 wins & 67 nominations.,7.2,R,3-Jan-03,data/Movie_Poster_Dataset/2002/tt0257360.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,"2,816,122",Rob Minkoff,USA,tt0243585,"https://m.media-amazon.com/images/M/MV5BYTViNjMyNmUtNDFkNC00ZDRlLThmMDUtZDU2YWE4NGI2ZjVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",66,English,E.B. White (characters from the book \\,"34,831",77 min,TRUE,Stuart Little 2,"Animation, Adventure, Comedy",movie,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki",1 win & 4 nominations.,5.4,PG,19-Jul-02,data/Movie_Poster_Dataset/2002/tt0243585.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,"208,878",Jeff Tremaine,USA,tt0322802,"https://m.media-amazon.com/images/M/MV5BODllNWE0MmEtYjUwZi00ZjY3LThmNmQtZjZlMjI2YTZjYmQ0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",42,English,"Jeff Tremaine (concepts by), Spike Jonze (concepts by), Johnny Knoxville (concepts by), Bam Margera (concepts by), Steve-O (concepts by), Preston Lacy (concepts by), Chris Pontius (concepts by), Dave England (concepts by), Ryan Dunn (concepts by), Ehren McGhehey (concepts by), Brandon DiCamillo (concepts by), Dimitry Elyashkevich (concepts by), Whitey McConnaughy (concepts by), Sean Cliver (concepts by), Loomis Fall (concepts by), Phil Clapp (concepts by), Vernon Chatman (concepts by)","66,432",87 min,TRUE,Jackass: The Movie,"Documentary, Comedy",movie,"Johnny Knoxville, Bam Margera, Steve-O, Chris Pontius",1 win & 7 nominations.,6.6,R,25-Oct-02,data/Movie_Poster_Dataset/2002/tt0322802.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,"4,156,558",Simon Wells,USA,tt0268695,"https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_UX67_CR0,0,67,98_AL_.jpg",42,English,"H.G. Wells (novel), David Duncan (earlier screenplay), John Logan (screenplay)","101,989",96 min,TRUE,The Time Machine,"Sci-Fi, Adventure, Action",movie,"Guy Pearce, Mark Addy, Phyllida Law, Sienna Guillory",Nominated for 1 Oscar. Another 1 win & 2 nominations.,5.9,PG-13,8-Mar-02,data/Movie_Poster_Dataset/2002/tt0268695.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,"56,398,162",Charles Stone III,USA,tt0303933,"https://m.media-amazon.com/images/M/MV5BMGU2NzRmZjUtOGUxYS00ZjdjLWEwZWItY2NlM2JhNjkxNTFmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",63,English,"Shawn Schepps (story), Tina Gordon Chism (screenplay), Shawn Schepps (screenplay)","28,299",118 min,TRUE,Drumline,"Comedy, Drama, Romance",movie,"Nick Cannon, Zoe Saldana, Orlando Jones, Leonard Roberts",12 nominations.,5.6,PG-13,13-Dec-02,data/Movie_Poster_Dataset/2002/tt0303933.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,"54,228,104",Kevin Reynolds,"UK, USA, Ireland",tt0245844,"https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@._V1_UX67_CR0,0,67,98_AL_.jpg",61,English,"Alexandre Dumas père (novel), Jay Wolpert (screenplay)","101,864",131 min,TRUE,The Count of Monte Cristo,"Action, Adventure, Drama",movie,"Jim Caviezel, Guy Pearce, Richard Harris, James Frain",N/A,7.7,PG-13,25-Jan-02,data/Movie_Poster_Dataset/2002/tt0245844.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,"1,704,384",Adrian Lyne,"USA, Germany, France",tt0250797,"https://m.media-amazon.com/images/M/MV5BZmY2NjUzNDQtNTgxNC00M2Q4LTljOWQtMjNjNDBjNWUxNmJlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",63,"English, French",Claude Chabrol (film \\,"61,488",124 min,TRUE,Unfaithful,"Drama, Thriller",movie,"Diane Lane, Erik Per Sullivan, Richard Gere, Olivier Martinez",Nominated for 1 Oscar. Another 3 wins & 13 nominations.,6.7,R,10-May-02,data/Movie_Poster_Dataset/2002/tt0250797.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,null,John Schultz,USA,tt0308506,"https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",47,English,"Michael Elliot (story), Michael Elliot (screenplay), Jordan Moffet (screenplay)","14,641",99 min,TRUE,Like Mike,"Comedy, Family, Fantasy",movie,"Shad Moss, Morris Chestnut, Jonathan Lipnicki, Brenda Song",1 win & 6 nominations.,5.1,PG,3-Jul-02,data/Movie_Poster_Dataset/2002/tt0308506.jpg,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,"288,760",Kevin Donovan,USA,tt0290095,"https://m.media-amazon.com/images/M/MV5BZGI5MjBmYzYtMzJhZi00NGI1LTk3MzItYjBjMzcxM2U3MDdiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",30,"English, Cantonese","Phil Hay (story), Matt Manfredi (story), Michael J. Wilson (story), Michael J. Wilson (screenplay), Michael Leeson (screenplay)","59,978",98 min,TRUE,The Tuxedo,"Action, Comedy, Sci-Fi",movie,"Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar",2 wins & 1 nomination.,5.3,PG-13,27-Sep-02,data/Movie_Poster_Dataset/2002/tt0290095.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,"4,198,085","Robin Budd, Donovan Cook","USA, Canada, Australia",tt0280030,"https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",49,English,"Temple Mathews (screenplay), Carter Crocker (additional written material), J.M. Barrie (play)","12,836",72 min,TRUE,Return to Never Land,"Animation, Adventure, Family",movie,"Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett",5 nominations.,5.8,G,15-Feb-02,data/Movie_Poster_Dataset/2002/tt0280030.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"201,334",Shawn Levy,"USA, Germany",tt0265298,"https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",36,English,"Dan Schneider (story), Brian Robbins (story), Dan Schneider (screenplay)","28,339",88 min,TRUE,Big Fat Liar,"Adventure, Comedy, Family",movie,"Frankie Muniz, Paul Giamatti, Amanda Bynes, Amanda Detmer",1 win & 3 nominations.,5.4,PG,8-Feb-02,data/Movie_Poster_Dataset/2002/tt0265298.jpg,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,"495,134",Stuart Baird,USA,tt0253754,"https://m.media-amazon.com/images/M/MV5BYjJiZjMzYzktNjU0NS00OTkxLWEwYzItYzdhYWJjN2QzMTRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",51,English,"Gene Roddenberry (television series Star Trek), John Logan (story), Rick Berman (story), Brent Spiner (story), John Logan (screenplay)","56,620",116 min,TRUE,Star Trek: Nemesis,"Action, Adventure, Sci-Fi",movie,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton",1 win & 4 nominations.,6.4,PG-13,13-Dec-02,data/Movie_Poster_Dataset/2002/tt0253754.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,"1,720,747",Rob Bowman,"USA, UK, Ireland",tt0253556,"https://m.media-amazon.com/images/M/MV5BY2I4MmM1N2EtM2YzOS00OWUzLTkzYzctNDc5NDg2N2IyODJmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",39,English,"Gregg Chabot (story), Kevin Peterka (story), Gregg Chabot (screenplay), Kevin Peterka (screenplay), Matt Greenberg (screenplay)","105,176",101 min,TRUE,Reign of Fire,"Action, Adventure, Fantasy",movie,"Christian Bale, Matthew McConaughey, Izabella Scorupco, Gerard Butler",1 win & 2 nominations.,6.2,PG-13,12-Jul-02,data/Movie_Poster_Dataset/2002/tt0253556.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,"3,246,655",Stephen Daldry,"USA, UK",tt0274558,"https://m.media-amazon.com/images/M/MV5BMmExNzU2ZWMtYzUwYi00YmM2LTkxZTQtNmVhNjY0NTMyMWI2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",81,English,"Michael Cunningham (novel), David Hare (screenplay)","100,148",114 min,TRUE,The Hours,Drama,movie,"Nicole Kidman, Julianne Moore, Meryl Streep, Stephen Dillane",Won 1 Oscar. Another 41 wins & 120 nominations.,7.6,PG-13,14-Feb-03,data/Movie_Poster_Dataset/2002/tt0274558.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,"490,529",Carl Franklin,USA,tt0257756,"https://m.media-amazon.com/images/M/MV5BNWJhMDlmZGUtYzcxNS00NDRiLWIwNjktNDY1Mjg3ZjBkYzY0XkEyXkFqcGdeQXVyMTU4MjUwMjI@._V1_UY98_CR2,0,67,98_AL_.jpg",48,"English, Spanish","Joseph Finder (novel), Yuri Zeltser (screenplay), Grace Cary Bickley (screenplay)","29,158",115 min,TRUE,High Crimes,"Crime, Drama, Mystery",movie,"Ashley Judd, Morgan Freeman, Jim Caviezel, Adam Scott",2 nominations.,6.3,PG-13,5-Apr-02,data/Movie_Poster_Dataset/2002/tt0257756.jpg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,"2,834,577","Chris Weitz, Paul Weitz","UK, USA, France, Germany",tt0276751,"https://m.media-amazon.com/images/M/MV5BY2FiMTFmMzMtZDI2ZC00NDQyLWExYTUtOWNmZWM1ZDg5YjVjXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",75,English,"Nick Hornby (novel), Peter Hedges (screenplay), Chris Weitz (screenplay), Paul Weitz (screenplay)","141,447",101 min,TRUE,About a Boy,"Comedy, Drama, Romance",movie,"Hugh Grant, Nicholas Hoult, Sharon Small, Madison Cook",Nominated for 1 Oscar. Another 11 wins & 28 nominations.,7.1,PG-13,17-May-02,data/Movie_Poster_Dataset/2002/tt0276751.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,"110,657",Adam Shankman,USA,tt0281358,"https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_UX67_CR0,0,67,98_AL_.jpg",35,English,"Nicholas Sparks (novel), Karen Janszen (screenplay)","157,679",101 min,TRUE,A Walk to Remember,"Drama, Romance",movie,"Shane West, Mandy Moore, Peter Coyote, Daryl Hannah",4 wins & 2 nominations.,7.4,PG,25-Jan-02,data/Movie_Poster_Dataset/2002/tt0281358.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,null,Jake Kasdan,USA,tt0273923,"https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_UY98_CR1,0,67,98_AL_.jpg",48,"English, Spanish",Mike White,"40,962",82 min,TRUE,Orange County,"Comedy, Drama",movie,"Colin Hanks, Jack Black, Schuyler Fisk, Bret Harrison",3 nominations.,6.2,PG-13,11-Jan-02,data/Movie_Poster_Dataset/2002/tt0273923.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,"368,655",John Woo,USA,tt0245562,"https://m.media-amazon.com/images/M/MV5BMjMwNDkxMTgzOF5BMl5BanBnXkFtZTgwNTkwNTQ3NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",51,"English, Navajo, Japanese","John Rice, Joe Batteer","54,528",134 min,TRUE,Windtalkers,"Action, Drama, War",movie,"Nicolas Cage, Adam Beach, Peter Stormare, Noah Emmerich",1 win & 4 nominations.,6,R,14-Jun-02,data/Movie_Poster_Dataset/2002/tt0245562.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,"502,907",John Stockwell,"USA, Germany",tt0300532,"https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",61,English,Susan Orlean (magazine article \\,"25,653",104 min,TRUE,Blue Crush,"Drama, Romance, Sport",movie,"Kate Bosworth, Matthew Davis, Michelle Rodriguez, Sanoe Lake",1 win & 7 nominations.,5.6,PG-13,16-Aug-02,data/Movie_Poster_Dataset/2002/tt0300532.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,"24,194",Perry Andelin Blake,USA,tt0295427,"https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_UX67_CR0,0,67,98_AL_.jpg",12,English,"Dana Carvey, Harris Goldberg","17,858",80 min,TRUE,The Master of Disguise,"Comedy, Family",movie,"Dana Carvey, Jennifer Esposito, Harold Gould, James Brolin",3 nominations.,3.3,PG,2-Aug-02,data/Movie_Poster_Dataset/2002/tt0295427.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61,"4,936,317",Paul W.S. Anderson,"UK, Germany, France, USA",tt0120804,"https://m.media-amazon.com/images/M/MV5BYjQ5NjM0Y2YtNjZkNC00ZDhkLWJjMWItN2QyNzFkMDE3ZjAxXkEyXkFqcGdeQXVyODIxMzk5NjA@._V1_UY98_CR1,0,67,98_AL_.jpg",33,English,Paul W.S. Anderson,"193,094",100 min,TRUE,Resident Evil,"Action, Horror, Sci-Fi",movie,"Ryan McCluskey, Oscar Pearce, Indra Ové, Anna Bolt",6 nominations.,6.7,R,15-Mar-02,data/Movie_Poster_Dataset/2002/tt0120804.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,"2,170,249","Cathy Malkasian, Jeff McGrath",USA,tt0282120,"https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_UX67_CR0,0,67,98_AL_.jpg",69,English,"Arlene Klasky (characters), Gabor Csupo (characters), Steve Pepoon (characters), David Silverman (characters), Stephen Sustarsic (characters), Kate Boutilier","11,994",85 min,TRUE,The Wild Thornberrys Movie,"Adventure, Animation, Family",movie,"Lacey Chabert, Tom Kane, Cree Summer, Tim Curry",Nominated for 1 Oscar. Another 10 nominations.,5.2,PG,20-Dec-02,data/Movie_Poster_Dataset/2002/tt0282120.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,"766,543",Andrew Davis,USA,tt0233469,"https://m.media-amazon.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg",33,"English, Spanish","Ronald Roose (story), David Griffiths (story), Peter Griffiths (story), David Griffiths (screenplay), Peter Griffiths (screenplay)","60,070",108 min,TRUE,Collateral Damage,"Action, Drama, Thriller",movie,"Arnold Schwarzenegger, Francesca Neri, Elias Koteas, Cliff Curtis",N/A,5.5,R,8-Feb-02,data/Movie_Poster_Dataset/2002/tt0233469.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,null,Michael Apted,USA,tt0278435,"https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR0,0,67,98_AL_.jpg",25,English,Nicholas Kazan,"29,588",115 min,TRUE,Enough,"Crime, Drama, Thriller",movie,"Jennifer Lopez, Billy Campbell, Tessa Allen, Juliette Lewis",3 nominations.,5.6,PG-13,24-May-02,data/Movie_Poster_Dataset/2002/tt0278435.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
